Title,Category
Clinical Physiology of Acid-Base and Electrolyte Disorders (Clinical Physiology of Acid Base & Electrolyte Disorders),Engineering & Transportation
Molecular Biology: Principles of Genome Function,Engineering & Transportation
Regenesis: How Synthetic Biology Will Reinvent Nature and Ourselves,Engineering & Transportation
Why Him? Why Her?: How to Find and Keep Lasting Love,Engineering & Transportation
Principles and Practices of Winemaking,Engineering & Transportation
"Chemistry: An Introduction to General, Organic, and Biological Chemistry (11th Edition)",Engineering & Transportation
The Art of Writing Reasonable Organic Reaction Mechanisms,Engineering & Transportation
Biochemistry and Genetics Pretest Self-Assessment and Review 5/E,Engineering & Transportation
Neurological Differential Diagnosis,Engineering & Transportation
Seeds of Deception:  Exposing Industry and Government Lies About the Safety of the Genetically Engineered Foods You're Eating,Engineering & Transportation
"Biochemistry, Student Solutions Manual",Engineering & Transportation
"Assistive Technologies: Principles and Practice, 4e",Engineering & Transportation
"Biochemistry, 6th Edition",Engineering & Transportation
Laboratory Manual for Anatomy & Physiology (5th Edition) (Anatomy and Physiology),Engineering & Transportation
"Intrinsically Disordered Protein Analysis: Volume 2, Methods and Experimental Tools (Methods in Molecular Biology)",Engineering & Transportation
Bone Densitometry for Technologists,Engineering & Transportation
"The Everything Soapmaking Book: Learn How to Make Soap at Home with Recipes, Techniques, and Step-by-Step Instructions - Purchase the right equipment ... soaps, and Package and sell your creations",Engineering & Transportation
Fundamentals of Fluid Mechanics,Engineering & Transportation
"Petroleum Refining in Nontechnical Language, Fourth Edition",Engineering & Transportation
"Perry's Chemical Engineers' Handbook, Eighth Edition",Engineering & Transportation
Solar Energy Conversion and Storage: Photochemical Modes (Electrochemical Energy Storage and Conversion),Engineering & Transportation
"Transport Phenomena, Revised 2nd Edition",Engineering & Transportation
Glaze: The Ultimate Ceramic Artist's Guide to Glaze and Color,Engineering & Transportation
Elementary Principles of Chemical Processes,Engineering & Transportation
"Chemical, Biochemical, and Engineering Thermodynamics",Engineering & Transportation
Good Pharmaceutical Manufacturing Practice: Rationale and Compliance,Engineering & Transportation
Strategies for Creative Problem Solving (3rd Edition),Engineering & Transportation
Scientific Soapmaking: The Chemistry of the Cold Process,Engineering & Transportation
The Properties of Petroleum Fluids,Engineering & Transportation
Petrochemicals in Nontechnical Language,Engineering & Transportation
"Analysis, Synthesis and Design of Chemical Processes (4th Edition) (Prentice Hall International Series in the Physical and Chemical Engineering Sciences)",Engineering & Transportation
Contemporary Lampworking: A Practical Guide to Shaping Glass in the Flame (Volume 1 and 2) Third Edition,Engineering & Transportation
"Instrument Engineers Handbook, Fourth Edition, Three Volume Set",Engineering & Transportation
"Experimental Design: A Chemometric Approach, Volume 11, Second Edition (Data Handling in Science and Technology)",Engineering & Transportation
Separation Process Principles with Applications using Process Simulators,Engineering & Transportation
Mechanical PE Practice Examination,Engineering & Transportation
"Materials Science and Engineering: An Introduction, 8th Edition",Engineering & Transportation
"Elementary Principles of Chemical Processes, 3rd Edition 2005 Edition Integrated Media and Study Tools, with Student Workbook",Engineering & Transportation
Process Dynamics and Control,Engineering & Transportation
"A Working Guide to Process Equipment, Fourth Edition",Engineering & Transportation
Elements of Chemical Reaction Engineering (4th Edition),Engineering & Transportation
Biochemistry and Molecular Biology of Plants,Engineering & Transportation
Unit Operations of Chemical Engineering (7th edition)(McGraw Hill Chemical Engineering Series),Engineering & Transportation
Stirring: Theory and Practice,Engineering & Transportation
"Introduction to the Thermodynamics of Materials, Fifth Edition",Engineering & Transportation
Geometrical Mechanics and De Broglie Waves (Cambridge Monographs on Mechanics and Applied Mathematics),Engineering & Transportation
"Catalysts for Fine Chemical Synthesis, Microporous and Mesoporous Solid Catalysts (Catalysts For Fine Chemicals Synthesis) (Volume 4)",Engineering & Transportation
Engineering and Chemical Thermodynamics,Engineering & Transportation
Transport Processes and Separation Process Principles (Includes Unit Operations) (4th Edition),Engineering & Transportation
"Particles on Surfaces: Detection, Adhesion and Removal, Volume 9 (v. 9)",Engineering & Transportation
Analysis of Transport Phenomena (Topics in Chemical Engineering),Engineering & Transportation
Plastic Part Design for Injection Molding 2E: An Introduction,Engineering & Transportation
"Fluid Mechanics, Sixth Edition",Engineering & Transportation
RF Microelectronics (2nd Edition) (Prentice Hall Communications Engineering and Emerging Technologies Series from Ted Rappaport),Engineering & Transportation
The Do-it-Yourself Gunpowder Cookbook,Engineering & Transportation
Fluid Mechanics with Student DVD (McGraw-Hill Series in Mechanical Engineering),Engineering & Transportation
"Chemical Engineering Design, Second Edition: Principles, Practice and Economics of Plant and Process Design",Engineering & Transportation
"The Organic Chemistry of Drug Design and Drug Action, Third Edition",Engineering & Transportation
Chemical Process Safety: Fundamentals with Applications (3rd Edition) (Prentice Hall International Series in the Physical and Chemical Engineering Sciences),Engineering & Transportation
"Elementary Principles of Chemical Processes, Binder Ready Version",Engineering & Transportation
An Introduction to Fluid Dynamics: Principles of Analysis and Design,Engineering & Transportation
"Backyard Sugarin': A Complete How-To Guide, Third Edition",Engineering & Transportation
"Borates: Chemical, Pharmaceutical and Pharmacological Aspects (Materials Science and Technologies)",Engineering & Transportation
"Troubleshooting Process Operations, 4th Edition",Engineering & Transportation
Guidelines for Risk Based Process Safety,Engineering & Transportation
Instrumentation,Engineering & Transportation
"Advances in Water and Wastewater Treatment Technology: Molecular Technology, Nutrient Removal, Sludge Reduction and Environmental Health",Engineering & Transportation
"Estimator's Piping Man-Hour Manual, Fifth Edition (Estimator's Man-Hour Library)",Engineering & Transportation
Schaum's Outline of Fluid Mechanics (Schaum's Outlines),Engineering & Transportation
"Handbook of Food Products Manufacturing: Principles, Bakery, Beverages, Cereals, Cheese, Confectionary, Fats, Fruits, and Functional Foods (v. 1)",Engineering & Transportation
Piping Systems Manual,Engineering & Transportation
Fundamentals of Fluid Mechanics,Engineering & Transportation
Ammonia: Catalysis and Manufacture,Engineering & Transportation
Foundations of Materials Science and Engineering,Engineering & Transportation
Chemical Reactor Analysis and Design Fundamentals,Engineering & Transportation
Vegetable Oil Epoxidation,Engineering & Transportation
Cybersecurity for Executives: A Practical Guide,Engineering & Transportation
Essence and Alchemy: A Natural History of Perfume,Engineering & Transportation
Cosmeceuticals and Cosmetic Ingredients,Engineering & Transportation
"Product and Process Design Principles: Synthesis, Analysis and Design",Engineering & Transportation
Chemicals without Harm: Policies for a Sustainable World (Urban and Industrial Environments),Engineering & Transportation
Materials Science of Polymers for Engineers 3E,Engineering & Transportation
Recognizing Catastrophic Incident Warning Signs in the Process Industries,Engineering & Transportation
The Essence of Perfume,Engineering & Transportation
"The Handbook of Lithium-Ion Battery Pack Design: Chemistry, Components, Types and Terminology",Engineering & Transportation
"Chemical Reaction Engineering, 3rd Edition",Engineering & Transportation
"Safety Instrumented Systems: Design, Analysis, and Justification, 2nd Edition",Engineering & Transportation
Molecular Thermodynamics of Fluid-Phase Equilibria (3rd Edition),Engineering & Transportation
Process Technology Troubleshooting,Engineering & Transportation
"Nuclear Forensic Analysis, Second Edition",Engineering & Transportation
"Computational Fluid Mechanics and Heat Transfer, Third Edition (Series in Computational and Physical Processes in Mechanics and Thermal Sciences)",Engineering & Transportation
Introduction to Nuclear Engineering (3rd Edition),Engineering & Transportation
Injection Mold Design Engineering,Engineering & Transportation
Fundamentals of Fluid Mechanics 7e Binder Ready Version + WileyPLUS Registration Card,Engineering & Transportation
"Handbook of Cosmetic Science and Technology, Fourth Edition",Engineering & Transportation
Chemical Process Technology,Engineering & Transportation
Organic Coatings: Science and Technology,Engineering & Transportation
Fundamentals of Chemical Engineering Thermodynamics,Engineering & Transportation
The Natural Soap Book: Making Herbal and Vegetable-Based Soaps,Engineering & Transportation
Silent Spring,Engineering & Transportation
Getting to Know ArcGIS,Engineering & Transportation
"Cadillac Desert: The American West and Its Disappearing Water, Revised Edition",Engineering & Transportation
"Peterson Field Guide to Medicinal Plants and Herbs of Eastern and Central North America, Third Edition (Peterson Field Guides)",Engineering & Transportation
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,History
The Last of the President's Men,History
Voices from Chernobyl: The Oral History of a Nuclear Disaster,History
The New Jim Crow:  Mass Incarceration in the Age of Colorblindness,History
"The Conquering Tide: War in the Pacific Islands, 1942-1944 (Pacific War Trilogy)",History
"The Witches: Salem, 1692",History
"It IS About Islam: Exposing the Truth About ISIS, Al Qaeda, Iran, and the Caliphate (The Control Series)",History
SPQR: A History of Ancient Rome,History
Not in God's Name: Confronting Religious Violence,History
United States History: Preparing for the Advanced Placement Examination (2015 Exam),History
One Nation: What We Can All Do to Save America's Future,History
A People's History of the United States,History
Doomed to Succeed: The U.S.-Israel Relationship from Truman to Obama,History
Zinky Boys: Soviet Voices from the Afghanistan War,History
"Pacific Crucible: War at Sea in the Pacific, 1941-1942",History
"Endzone: The Rise, Fall, and Return of Michigan Football",History
Black Earth: The Holocaust as History and Warning,History
Black Flags: The Rise of ISIS,History
Killing Jesus,History
Relentless Strike: The Secret History of Joint Special Operations Command,History
The Oregon Trail: A New American Journey,History
Give Me Liberty!: An American History (Seagull Fourth Edition)  (Vol. 1),History
"The German War: A Nation Under Arms, 1939EE1945",History
Dynasty: The Rise and Fall of the House of Caesar,History
The Case for Christ: A Journalist's Personal Investigation of the Evidence for Jesus (Case for ... Series),History
"The Rise of Germany, 1939-1941: The War in the West, Volume 1",History
Bill O'Reilly's Legends and Lies: The Real West,History
The Making of Asian America: A History,History
"The Quartet: Orchestrating the Second American Revolution, 1783-1789",History
Destruction of Black Civilization: Great Issues of a Race from 4500 B.C. to 2000 A.D.,History
Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,History
They Came Before Columbus: The African Presence in Ancient America (Journal of African Civilizations),History
From Babylon to Timbuktu: A History of the Ancient Black Races Including the Black Hebrews,History
The Wretched of the Earth,History
"King Leopold's Ghost: A Story of Greed, Terror, and Heroism in Colonial Africa",History
The Arabs: A History,History
All the Shah's Men: An American Coup and the Roots of Middle East Terror,History
We Wish to Inform You That Tomorrow We Will be Killed With Our Families: Stories from Rwanda,History
